,Parent Department,Organisation,Unit,Reporting Senior Post,Grade,Payscale Minimum (£),Payscale Maximum (£),Generic Job Title,Number of Posts in FTE,Professional/Occupational Group
162,"Department for Environment, Food and Rural Affairs",Natural England,Marine ,15,Adviser,20500,26620,Adviser,30.6,Operational Delivery
163,"Department for Environment, Food and Rural Affairs",Natural England,Marine ,15,Adviser,20500,26620,Adviser,5.0,Operational Delivery
164,"Department for Environment, Food and Rural Affairs",Natural England,Regulation,22,Principal Adviser/Principal Specialist/Manager,39850,56100,Manager,2.64,Operational Delivery
165,"Department for Environment, Food and Rural Affairs",Natural England,Regulation,22,Principal Adviser/Principal Specialist/Manager,39850,56100,Principal Adviser,3.0,Operational Delivery
166,"Department for Environment, Food and Rural Affairs",Natural England,Regulation,22,Principal Adviser/Principal Specialist/Manager,39850,56100,Principal Specialist,2.0,Operational Delivery
167,"Department for Environment, Food and Rural Affairs",Natural England,Regulation,22,Senior Adviser/Senior Specialist/Team Leader,30275,40550,Team Leader,10.0,Operational Delivery
168,"Department for Environment, Food and Rural Affairs",Natural England,Regulation,22,Senior Adviser/Senior Specialist/Team Leader,30275,40550,Senior Adviser,8.0,Operational Delivery
169,"Department for Environment, Food and Rural Affairs",Natural England,Regulation,22,Senior Adviser/Senior Specialist/Team Leader,30275,40550,Senior Specialist,9.41,Operational Delivery
170,"Department for Environment, Food and Rural Affairs",Natural England,Regulation,22,Lead Adviser/Specialist/Group Coordinator,24120,32744,Group Coordinator,2.0,Operational Delivery
171,"Department for Environment, Food and Rural Affairs",Natural England,Regulation,22,Lead Adviser/Specialist/Group Coordinator,24120,32744,Lead Adviser,55.27,Operational Delivery
