,Parent Department,Organisation,Unit,Reporting Senior Post,Grade,Payscale Minimum (£),Payscale Maximum (£),Generic Job Title,Number of Posts in FTE,Professional/Occupational Group
602,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,OF5,81310,89408,Other,11.0,Other
603,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,OF4,67032,77617,Other,18.0,Other
604,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,OF3,47760,57200,Other,78.0,Other
605,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,OF2,37916,45090,Other,14.0,Other
607,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,OR9,38600,46753,Other,4.0,Other
608,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,OR8,36921,40930,Other,2.0,Other
609,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,OR7,36921,40930,Other,7.0,Other
610,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,OR6,32602,35426,Other,7.0,Other
611,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,OR4,26405,33182,Other,18.0,Other
614,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,OR1,21019,23798,Other,2.0,Other
615,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,Fast Stream Grade Band C1,35648,44268,Other,2.0,Other
616,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,Fast Stream Grade Band C2,29258,36333,Other,1.0,Other
617,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,B1,56436,72185,Other,5.0,Other
618,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,B2,47942,59535,Other,14.0,Other
619,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,C1,35648,44268,Other,83.0,Other
620,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,C1 MSF,35648,44268,Other,1.0,Other
621,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,C2,29258,36333,Other,214.0,Other
622,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,C2 MSF,29258,36333,Other,6.0,Other
623,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,D,23427,29092,Other,274.0,Other
624,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,D MSF,23427,29092,Other,2.0,Other
625,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,E1,18370,22124,Other,209.0,Other
626,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,E2,15623,18815,Other,39.0,Other
627,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,Fast Stream Grade Band C1,35648,44268,Other,2.0,Other
629,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,Skill Zone 4,22150,24930,Other,7.0,Other
630,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,Skill Zone 3,18010,22150,Other,27.0,Other
631,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,Skill Zone 2,16482,18010,Other,37.0,Other
632,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,Skill Zone 1,15083,16482,Other,44.0,Other
633,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,Senior Lecturer ,45838,47672,Other,2.0,Other
634,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,Lecturer/Burnham Lecturer TSS Old Contract ,30136,42315,Other,4.0,Other
