,Parent Department,Organisation,Unit,Reporting Senior Post,Grade,Payscale Minimum (£),Payscale Maximum (£),Generic Job Title,Number of Posts in FTE,Professional/Occupational Group
168,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,D,23427,29092,Statistical Analysis,4.0,Statisticians
169,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,D,23427,29092,Storekeeping/WarehouseOps,8.0,Operational Delivery
170,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,D,23427,29092,Teaching ,7.94,Operational Delivery
171,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,D,23427,29092,Technical [Trades] ,25.8,Science and Engineering
172,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,D,23427,29092,Through Life Support,4.64,Operational Delivery
173,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,D,23427,29092,Training Support,49.41,Operational Delivery
174,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,D,23427,29092,Transaction Processing,16.38,Finance
175,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,D,23427,29092,Transport & Movement,11.78,Operational Delivery
176,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,D,23427,29092,WOME Production ,5.0,Science and Engineering
177,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,D,23427,29092,WOME Safety ,1.0,Science and Engineering
178,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,E1,18370,22124,Acoustics ,1.0,Science and Engineering
179,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,E1,18370,22124,Administrative Support,558.45,Operational Delivery
180,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,E1,18370,22124,AeroEng(Electronics/Avionics),2.0,Science and Engineering
181,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,E1,18370,22124,Business Management,3.81,Operational Delivery
182,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,E1,18370,22124,Case Assessment,3.31,Operational Delivery
183,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,E1,18370,22124,Civilian Training ,1.0,Operational Delivery
184,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,E1,18370,22124,Commercial Analysis,4.0,Procurement
185,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,E1,18370,22124,Community Development Work,1.0,Operational Delivery
186,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,E1,18370,22124,Community Service ,24.24,Operational Delivery
187,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,E1,18370,22124,Contract Perf Meas & Mgnt,2.0,Procurement
188,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,E1,18370,22124,Decision Support,21.08,Finance
189,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,E1,18370,22124,Design and Imagery,22.0,Communications
190,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,E1,18370,22124,E-Communcations,5.0,Communications
191,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,E1,18370,22124,Estates Management ,1.54,Property and asset management
192,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,E1,18370,22124,External Communications,2.8,Communications
193,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,E1,18370,22124,Historical ,2.77,Knowledge and Information Management (KIM)
194,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,E1,18370,22124,Information Technology,43.16,Information Technology
