,Parent Department,Organisation,Unit,Reporting Senior Post,Grade,Payscale Minimum (£),Payscale Maximum (£),Generic Job Title,Number of Posts in FTE,Professional/Occupational Group
1228,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,E2,15623,18815,Administrative Support,3.0,Operational Delivery
1229,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,E2,15623,18815,Administrative Support,1.0,Operational Delivery
1230,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,OF5,81310,89408,Legal Adviser,4.0,Law
1231,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,OF4,67032,77617,Legal Adviser,11.0,Law
1232,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,OF3,47760,57200,Legal Adviser,12.0,Law
1233,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,OF2,37916,45090,Legal Adviser,12.0,Law
1234,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,OR7-8,33223,43252,Other,2.0,Military
1235,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,OR7-8,33223,43252,Other,1.0,Military
1236,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,B1,56436,72185,Senior Operational Manager,1.0,Operational Delivery
1237,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,B1,56436,72185,Business Manager,1.0,Operational Delivery
1238,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,C1,35648,44268,Business Manager,0.81,Operational Delivery
1239,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,C2,29258,36333,Business Manager,1.86,Operational Delivery
1240,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,D,23427,29092,Business Manager,4.48,Operational Delivery
1241,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,E1,18370,22124,Business Manager,5.55,Operational Delivery
1242,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,E2,15623,18815,Business Manager,3.0,Operational Delivery
1243,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,B2,47942,59535,Senior Operational Manager,1.0,Operational Delivery
1244,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,C1,35648,44268,Operational Manager,5.0,Operational Delivery
1245,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,C2,29258,36333,Operational Manager,17.41,Operational Delivery
1246,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,D,23427,29092,Operations Support Officer,148.57,Operational Delivery
1247,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,E1,18370,22124,Administrative Support,102.16,Operational Delivery
1248,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,E2,15623,18815,Administrative Support,92.53,Operational Delivery
1249,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,B2,47942,59535,Policy Adviser,1.0,Policy
1250,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,C1,35648,44268,HR Support Officer,2.0,Operational Delivery
1251,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,C2,29258,36333,HR Support Officer,4.69,Operational Delivery
